"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN","TOBS"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-25","3.30",,"82","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-26","0.00",,"91","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-27","0.00",,"92","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-28","0.52",,"89","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-29","0.00",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-06-30","0.00",,"91","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-01","0.00",,"92","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-02","0.00",,"92","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-03","0.00",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-04","0.00",,"94","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-05","0.00",,"94","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-06","0.00",,"95","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-07","0.00",,"95","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-08","0.00",,"94","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-09","0.00",,"95","80",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-10","0.00",,"95","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-11","0.00",,"95","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-12","0.00",,"95","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-13","0.00",,"93","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-14","0.00",,"95","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-15","0.00",,"92","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-16","0.00",,"94","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-17","0.00",,"94","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-18","0.02",,"90","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-19","0.00",,"94","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-20","0.00",,"96","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-21","0.00",,"96","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-22","0.00",,"96","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-23","0.00",,"97","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-24","0.00",,"95","79",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-25","0.00",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-26","0.13",,"88","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-27","0.00",,"93","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-28","0.00",,"93","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-29","0.00",,"96","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-30","0.01",,"95","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-07-31","0.00",,"97","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-01","0.00",,"96","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-02","0.00",,"97","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-03","0.00",,"96","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-04","0.00",,"96","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-05","0.00",,"96","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-06","0.02",,"90","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-07","0.00",,"94","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-08","0.05",,"91","77",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-09","0.36",,"92","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-10","0.84",,"92","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-11","0.08",,"94","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-12","0.00",,"95","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-13","0.38",,"94","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-14","0.00",,"89","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-15","0.08",,"90","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-16","0.00",,"92","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-17","0.08",,"91","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-18","0.07",,"91","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-19","1.16",,"90","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-20","0.00",,"92","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-21","0.14",,"88","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-22","1.12",,"78","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-23","1.07",,"86","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-24","0.00",,"88","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-25","0.00",,"87","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-26","0.70",,"87","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-27","0.02",,"88","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-28","0.72",,"89","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-29","0.52",,"88","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-30","1.23",,"78","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-08-31","0.00",,"85","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-01","0.09",,"86","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-02","0.05",,"89","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-03","1.27",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-04","0.00",,"91","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-05","0.00",,"88","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-06","0.00",,"90","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-07","0.42",,"89","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-08","0.03",,"87","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-09","0.50",,"87","75",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-10","0.00",,"91","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-11","0.00",,"90","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-12","0.00",,"89","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-13","0.00",,"84","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-14","0.00",,"89","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-15","0.04",,"90","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-16","0.04",,"93","78",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-17","0.18",,"92","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-18","1.72",,"84","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-19","0.84",,"88","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-20","0.32",,"86","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-21","0.00",,"88","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-22","0.00",,"87","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-23","0.00",,"89","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-24","0.55",,"87","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-25","0.10",,"88","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-26","0.19",,"89","76",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-27","0.65",,"84","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-28","0.00",,"74","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-29","0.00",,"76","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-09-30","0.00",,"78","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-01","0.00",,"84","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-02","0.00",,"88","73",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-03","0.00",,"85","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-04","0.00",,"79","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-05","0.40",,"72","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-06","0.00",,"81","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-07","0.00",,"82","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-08","0.00",,"83","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-09","0.00",,"81","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-10","0.00",,"85","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-11","0.00",,"77","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-12","0.00",,"79","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-13","0.00",,"82","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-14","0.00",,"79","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-15","0.00",,"81","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-16","0.22",,"80","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-17","0.00",,"89","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-18","0.00",,"76","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-19","0.00",,"75","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-20","0.00",,"83","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-21","0.00",,"85","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-22","0.03",,"78","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-23","0.00",,"74","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-24","0.86",,"68","57",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-25","0.69",,"74","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-26","0.05",,"84","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-27","0.00",,"84","74",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-28","0.00",,"83","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-29","0.00",,"84","67",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-30","0.00",,"85","72",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-10-31","0.00",,"83","71",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-01","0.00",,"85","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-02","0.01",,"67","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-03","0.00",,"67","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-04","0.00",,"76","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-05","0.00",,"80","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-06","0.00",,"84","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-07","0.14",,"77","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-08","0.00",,"70","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-09","0.00",,"68","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-10","0.00",,"76","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-11","0.00",,"80","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-12","0.00",,"77","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-13","0.00",,"75","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-14","0.00",,"78","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-15","0.00",,"76","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-16","0.02",,"80","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-17","0.00",,"83","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-18","0.00",,"72","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-19","0.01",,"80","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-20","0.00",,"83","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-21","0.00",,"82","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-22","0.00",,"69","61",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-23","0.00",,"81","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-24","1.10",,"74","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-25","0.01",,"48","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-26","0.00",,"52","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-27","0.00",,"52","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-28","0.00",,"58","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-29","0.22",,"73","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-11-30","0.02",,"77","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-01","0.00",,"59","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-02","0.00",,"69","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-03","0.00",,"69","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-04","0.03",,"65","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-05","0.00",,"73","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-06","0.00",,"77","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-07","0.00",,"76","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-08","0.00",,"68","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-09","0.00",,"74","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-10","0.00",,"78","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-11","0.00",,"80","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-12","0.00",,"77","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-13","0.00",,"75","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-14","0.00",,"78","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-15","1.34",,"70","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-16","0.43",,"44","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-17","0.00",,"59","33",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-18","0.00",,"40","31",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-19","0.00",,"43","25",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-20","0.00",,"47","27",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-21","0.00",,"73","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-22","0.01",,"73","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-23","0.00",,"78","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-24","0.00",,"65","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-25","0.00",,"57","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-26","0.15",,"72","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-27","0.00",,"67","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-28","0.00",,"80","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-29","0.00",,"75","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-30","0.06",,"76","63",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1996-12-31","0.79",,"72","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-01","0.57",,"66","60",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-02","0.00",,"75","64",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-03","0.00",,"78","68",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-04","0.00",,"77","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-05","0.00",,"73","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-06","0.10",,"58","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-07","0.14",,"44","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-08","0.28",,"41","37",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-09","0.00",,"50","33",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-10","0.00",,"64","35",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-11","0.00",,"45","30",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-12","0.38",,"40","32",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-13","0.37",,"34","31",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-14","0.00",,"36","31",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-15","0.00",,"60","35",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-16","0.00",,"54","39",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-17","0.00",,"45","33",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-18","0.00",,"50","33",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-19","0.00",,"63","38",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-20","0.23",,"64","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-21","0.25",,"71","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-22","0.00",,"74","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-23","0.10",,"71","58",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-24","0.00",,"78","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-25","0.00",,"67","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-26","0.00",,"74","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-27","4.10",,"78","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-28","0.00",,"44","33",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-29","0.00",,"56","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-30","0.00",,"62","36",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-01-31","0.00",,"67","41",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-01","0.00",,"77","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-02","0.00",,"80","66",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-03","0.03",,"77","65",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-04","0.00",,"75","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-05","0.00",,"65","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-06","0.00",,"55","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-07","0.40",,"63","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-08","0.00",,"50","44",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-09","0.02",,"53","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-10","0.01",,"56","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-11","0.02",,"56","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-12","3.54",,"60","48",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-13","0.00",,"52","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-14","0.00",,"53","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-15","0.00",,"61","40",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-16","0.00",,"67","35",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-17","0.00",,"71","42",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-18","0.00",,"73","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-19","0.04",,"72","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-20","1.78",,"71","62",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-21","0.00",,"75","52",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-22","0.00",,"64","45",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-23","0.00",,"58","53",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-24","0.76",,"54","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-25","0.00",,"58","47",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-26","0.14",,"72","51",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-27","0.01",,"61","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-02-28","0.00",,"77","56",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-01","0.13",,"74","69",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-02","0.04",,"71","49",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-03","0.00",,"74","43",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-04","0.00",,"77","54",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-05","0.00",,"78","55",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-06","0.00",,"67","46",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-07","0.00",,"67","50",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-08","0.00",,"75","59",
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","1997-03-09","0.00",,"80","63",
